학교코드(KEDI),학교명_20251001,행정구_20251001,설립_20251001,지역규모_20251001,주소_20251001,학생수_20251001,학급수_20251001,교원수_20251001,학급당학생수_20251001_공시,교원1인당학생수_20251001_공시,부산교육청_기준학생수_정책2026,학생수기준_충족_정책2026,정책적용대상_공립_정책2026,주분석대상_소규모공립_정책2026,학생수_20250401_1학년,학급수_20250401_1학년,학생수_20250401_2학년,학급수_20250401_2학년,학생수_20250401_3학년,학급수_20250401_3학년,학생수_20250401_4학년,학급수_20250401_4학년,학생수_20250401_5학년,학급수_20250401_5학년,학생수_20250401_6학년,학급수_20250401_6학년,학생수_20250401_반합계,학급수_20250401_반합계,조사기준일_데이터3,학생수_20250401_학교총계,학급수_20250401_학교총계,교지면적_20250401,학생1인당교지면적_20250401_공시,일반교실수_20250401,교과교실수_20250401,특별교실수_20250401,수준별교실수_20250401,기타교실수_20250401,전체교실수_20250401,학생수_일반교실_20250401,학생수_전체교실_20250401,학급당학생수_20251001_계산,교원1인당학생수_20251001_계산
216021021,반안초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 명장로67번길 40-42. 반안초등학교 (반여동),516,25,38,20.6,13.6,240,False,True,False,63.0,3.0,80.0,4.0,64.0,3.0,104.0,6.0,91.0,4.0,113.0,5.0,515.0,25.0,20250401,515,25,8980,17.4,27,4,7,0,0,38,19.074074074074073,13.552631578947368,20.64,13.578947368421053
216021256,반여초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 재반로 301. 반여초등학교,161,13,22,12.4,7.3,240,True,True,True,10.0,1.0,26.0,2.0,36.0,4.0,29.0,2.0,39.0,2.0,28.0,2.0,168.0,13.0,20250401,168,13,29307,174.4,23,0,7,0,3,33,7.304347826086956,5.090909090909091,12.384615384615385,7.318181818181818
216021262,부흥초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 좌동순환로 216(좌동. 부흥초등학교),731,30,43,24.4,17.0,240,False,True,False,82.0,4.0,100.0,4.0,131.0,6.0,136.0,5.0,151.0,6.0,131.0,5.0,731.0,30.0,20250401,731,30,10647,14.6,30,5,6,0,7,48,24.366666666666667,15.229166666666666,24.366666666666667,17.0
216021569,삼어초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 삼어로91번길 73(반여동.삼어초등학교),272,16,22,17.0,12.4,240,False,True,False,30.0,2.0,38.0,2.0,50.0,3.0,49.0,3.0,55.0,3.0,56.0,3.0,278.0,16.0,20250401,278,16,10784,38.8,17,5,10,0,10,42,16.352941176470587,6.619047619047619,17.0,12.363636363636363
216021272,상당초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 세실로 173(좌동.상당초등학교),739,31,51,23.8,14.5,240,False,True,False,105.0,5.0,100.0,4.0,116.0,5.0,152.0,6.0,125.0,5.0,128.0,6.0,726.0,31.0,20250401,726,31,12008,16.5,34,5,4,0,3,46,21.352941176470587,15.782608695652174,23.838709677419356,14.490196078431373
216021571,센텀초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 센텀중앙로 166. 센텀초등학교 (재송동. 센텀초등학교),1472,56,79,26.3,18.6,240,False,True,False,198.0,8.0,206.0,8.0,235.0,9.0,260.0,10.0,293.0,11.0,261.0,10.0,1453.0,56.0,20250401,1453,56,10989,7.6,68,0,2,0,0,70,21.36764705882353,20.757142857142856,26.285714285714285,18.632911392405063
216021570,송수초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 해운대로76번길 35(재송동. 송수초등학교),850,38,56,22.4,15.2,240,False,True,False,125.0,6.0,118.0,5.0,132.0,6.0,147.0,6.0,178.0,7.0,166.0,8.0,866.0,38.0,20250401,866,38,11163,12.9,44,2,3,1,0,50,19.681818181818183,17.32,22.36842105263158,15.178571428571429
216021280,송운초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 신반송로 20(반송동. 송운초등학교),295,17,26,17.4,11.3,240,False,True,False,36.0,2.0,52.0,3.0,54.0,3.0,53.0,3.0,51.0,2.0,60.0,4.0,306.0,17.0,20250401,306,17,13847,45.3,19,7,18,0,0,44,16.105263157894736,6.954545454545454,17.352941176470587,11.346153846153847
216021292,송정초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 해운대로 1164-9. 송정초등학교 (송정동),220,14,22,15.7,10.0,240,True,True,True,29.0,3.0,21.0,1.0,31.0,2.0,41.0,2.0,50.0,3.0,47.0,3.0,219.0,14.0,20250401,219,14,11635,53.1,15,0,7,0,0,22,14.6,9.954545454545455,15.714285714285714,10.0
216021322,신곡초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 좌동순환로 290(좌동.신곡초등학교),474,23,37,20.6,12.8,240,False,True,False,47.0,3.0,53.0,3.0,89.0,4.0,89.0,5.0,96.0,4.0,90.0,4.0,464.0,23.0,20250401,464,23,12344,26.6,26,0,18,0,4,48,17.846153846153847,9.666666666666666,20.608695652173914,12.81081081081081
216021325,신도초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 좌동순환로 34(좌동. 신도초등학교),561,26,41,21.6,13.7,240,False,True,False,82.0,4.0,80.0,4.0,93.0,4.0,111.0,5.0,84.0,4.0,116.0,5.0,566.0,26.0,20250401,566,26,12640,22.3,28,5,8,0,4,45,20.214285714285715,12.577777777777778,21.576923076923077,13.682926829268293
216021328,신재초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 해운대로81번길 55(재송동. 신재초등학교),303,17,26,17.8,11.7,240,False,True,False,36.0,2.0,54.0,4.0,48.0,3.0,67.0,3.0,45.0,2.0,63.0,3.0,313.0,17.0,20250401,313,17,13863,44.3,21,2,4,0,2,29,14.904761904761905,10.793103448275861,17.823529411764707,11.653846153846153
216021346,양운초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 대천로67번길 36(좌동. 양운초등학교),345,18,27,19.2,12.8,240,False,True,False,35.0,2.0,36.0,2.0,68.0,4.0,52.0,3.0,62.0,3.0,89.0,4.0,342.0,18.0,20250401,342,18,12383,36.2,21,3,4,0,14,42,16.285714285714285,8.142857142857142,19.166666666666668,12.777777777777779
216021352,운봉초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 신반송로 11-20. 운봉초등학교 (반송동),106,10,19,10.6,5.6,240,True,True,True,13.0,1.0,6.0,1.0,16.0,1.0,20.0,1.0,30.0,3.0,26.0,3.0,111.0,10.0,20250401,111,10,16487,148.5,33,6,4,0,4,47,3.3636363636363638,2.3617021276595747,10.6,5.578947368421052
216021364,운송초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 반송로 839(반송동.운송초등학교),75,7,12,10.7,6.3,240,True,True,True,13.0,2.0,6.0,1.0,20.0,1.0,14.0,1.0,9.0,1.0,14.0,1.0,76.0,7.0,20250401,76,7,15292,201.2,8,2,8,0,2,20,9.5,3.8,10.714285714285714,6.25
216021396,인지초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 반여로 128(반여동),502,24,38,20.9,13.2,240,False,True,False,73.0,4.0,54.0,3.0,85.0,4.0,93.0,4.0,84.0,4.0,116.0,5.0,505.0,24.0,20250401,505,24,13023,25.8,24,2,16,0,10,52,21.041666666666668,9.711538461538462,20.916666666666668,13.210526315789474
216021412,장산초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 선수촌로 68(반여동.장산초등학교),701,31,47,22.6,14.9,240,False,True,False,93.0,4.0,91.0,4.0,91.0,4.0,138.0,6.0,137.0,6.0,141.0,7.0,691.0,31.0,20250401,691,31,11008,15.9,33,0,10,1,0,44,20.939393939393938,15.704545454545455,22.612903225806452,14.914893617021276
216021436,재송초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 재반로64번길 33(재송동.재송초등학교),336,19,31,17.7,10.8,240,False,True,False,37.0,2.0,47.0,3.0,64.0,4.0,57.0,3.0,80.0,4.0,59.0,3.0,344.0,19.0,20250401,344,19,14353,41.7,19,0,12,0,4,35,18.105263157894736,9.82857142857143,17.68421052631579,10.838709677419354
216021460,좌동초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 세실로 127(좌동. 좌동초등학교),396,20,30,19.8,13.2,240,False,True,False,36.0,2.0,57.0,3.0,64.0,3.0,62.0,3.0,76.0,4.0,96.0,5.0,391.0,20.0,20250401,391,20,12496,32.0,25,3,9,0,0,37,15.64,10.567567567567568,19.8,13.2
216021472,좌산초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 좌동순환로311번길 7(좌동. 좌산초등학교),460,21,36,21.9,12.8,240,False,True,False,73.0,4.0,65.0,3.0,76.0,3.0,84.0,4.0,67.0,3.0,91.0,4.0,456.0,21.0,20250401,456,21,12390,27.2,22,0,11,3,11,47,20.727272727272727,9.702127659574469,21.904761904761905,12.777777777777779
216021532,해강초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 해운대해변로 73(우동. 해강초등학교),748,33,46,22.7,16.3,240,False,True,False,100.0,5.0,121.0,6.0,125.0,5.0,146.0,6.0,124.0,5.0,134.0,6.0,750.0,33.0,20250401,750,33,11962,15.9,33,3,2,0,0,38,22.727272727272727,19.736842105263158,22.666666666666668,16.26086956521739
216021544,해동초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 우동1로 104(우동. 해동초등학교),320,17,26,18.8,12.3,240,False,True,False,31.0,2.0,28.0,2.0,55.0,3.0,60.0,3.0,73.0,4.0,70.0,3.0,317.0,17.0,20250401,317,17,14999,47.3,17,3,8,0,0,28,18.647058823529413,11.321428571428571,18.823529411764707,12.307692307692308
216021547,해림초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 해운대로469번길 42(우동),927,39,52,23.8,17.8,240,False,True,False,124.0,5.0,128.0,6.0,185.0,8.0,156.0,7.0,149.0,6.0,183.0,7.0,925.0,39.0,20250401,925,39,11295,12.2,41,2,3,0,0,46,22.5609756097561,20.108695652173914,23.76923076923077,17.826923076923077
216021550,해송초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 좌동순환로402번길 32(좌동),617,28,45,22.0,13.7,240,False,True,False,72.0,3.0,97.0,4.0,100.0,5.0,122.0,5.0,121.0,5.0,116.0,6.0,628.0,28.0,20250401,628,28,12733,20.3,32,12,11,0,0,55,19.625,11.418181818181818,22.035714285714285,13.71111111111111
216021556,해운대초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 중동2로24번길 30(중동). 해운대초등학교,1129,49,66,23.0,17.1,240,False,True,False,202.0,9.0,180.0,8.0,189.0,9.0,197.0,8.0,197.0,8.0,169.0,7.0,1134.0,49.0,20250401,1134,49,16947,14.9,41,0,6,0,1,48,27.658536585365855,23.625,23.040816326530614,17.106060606060606
216021185,해원초등학교,해운대구,공립,특별/광역시,부산광역시 해운대구 마린시티2로 10(우동. 해원초등학교),1064,44,62,24.2,17.2,240,False,True,False,171.0,7.0,160.0,7.0,181.0,7.0,195.0,8.0,172.0,7.0,182.0,8.0,1061.0,44.0,20250401,1061,44,7877,7.4,35,0,3,1,0,39,30.314285714285713,27.205128205128204,24.181818181818183,17.161290322580644
