소규모학교_KEDI,소규모학교명,소규모학교_행정구,소규모학교_학생수_20251001,후보학교_KEDI,후보학교명,후보학교_행정구,후보학교_학생수_20251001,후보학교_학급당학생수_20251001,후보학교_소규모여부_정책2026,학교간직선거리_km,후보생성기준,거리순위_3km내
214021264,동명초등학교,연제구,155,214021529,토현초등학교,연제구,242,17.285714285714285,False,1.936323,학교점 간 직선거리 3km 이하,14
214021264,동명초등학교,연제구,155,214021542,안진초등학교,동래구,394,21.88888888888889,False,1.990374,학교점 간 직선거리 3km 이하,15
214021264,동명초등학교,연제구,155,214021159,과정초등학교,연제구,425,20.238095238095237,False,2.014221,학교점 간 직선거리 3km 이하,16
214021264,동명초등학교,연제구,155,214021156,거제초등학교,연제구,803,22.942857142857143,False,2.122376,학교점 간 직선거리 3km 이하,17
214021264,동명초등학교,연제구,155,214021370,안남초등학교,동래구,732,22.875,False,2.149484,학교점 간 직선거리 3km 이하,18
214021264,동명초등학교,연제구,155,216021196,망미초등학교,수영구,386,18.38095238095238,False,2.17461,학교점 간 직선거리 3km 이하,19
214021264,동명초등학교,연제구,155,214021199,낙민초등학교,동래구,589,21.035714285714285,False,2.370354,학교점 간 직선거리 3km 이하,20
214021264,동명초등학교,연제구,155,216021316,수영초등학교,수영구,680,21.93548387096774,False,2.396871,학교점 간 직선거리 3km 이하,21
214021264,동명초등학교,연제구,155,213021454,양성초등학교,부산진구,299,16.61111111111111,False,2.418043,학교점 간 직선거리 3km 이하,22
214021264,동명초등학교,연제구,155,214021158,거학초등학교,연제구,543,21.72,False,2.494657,학교점 간 직선거리 3km 이하,23
214021264,동명초등학교,연제구,155,216021568,호암초등학교,수영구,471,20.47826086956522,False,2.632497,학교점 간 직선거리 3km 이하,24
214021264,동명초등학교,연제구,155,214021183,남문초등학교,연제구,1061,25.261904761904763,False,2.634059,학교점 간 직선거리 3km 이하,25
214021264,동명초등학교,연제구,155,214021361,수안초등학교,동래구,166,13.833333333333334,True,2.652472,학교점 간 직선거리 3km 이하,26
214021264,동명초등학교,연제구,155,213021412,성전초등학교,부산진구,442,21.047619047619047,False,2.731923,학교점 간 직선거리 3km 이하,27
214021264,동명초등학교,연제구,155,214021517,창신초등학교,연제구,1621,26.14516129032258,False,2.799037,학교점 간 직선거리 3km 이하,28
214021264,동명초등학교,연제구,155,216021571,센텀초등학교,해운대구,1472,26.285714285714285,False,2.851276,학교점 간 직선거리 3km 이하,29
214021264,동명초등학교,연제구,155,214021379,안락초등학교,동래구,187,15.583333333333334,True,2.878601,학교점 간 직선거리 3km 이하,30
214021264,동명초등학교,연제구,155,216021570,송수초등학교,해운대구,850,22.36842105263158,False,2.896036,학교점 간 직선거리 3km 이하,31
214021264,동명초등학교,연제구,155,214021226,내성초등학교,동래구,107,11.88888888888889,True,2.936906,학교점 간 직선거리 3km 이하,32
214021264,동명초등학교,연제구,155,214021388,여고초등학교,동래구,1038,28.054054054054053,False,2.962787,학교점 간 직선거리 3km 이하,33
214021474,연일초등학교,연제구,94,214021481,연천초등학교,연제구,583,21.59259259259259,False,0.505227,학교점 간 직선거리 3km 이하,1
214021474,연일초등학교,연제구,94,214021462,연동초등학교,연제구,542,20.074074074074073,False,0.638023,학교점 간 직선거리 3km 이하,2
214021474,연일초등학교,연제구,94,214021264,동명초등학교,연제구,155,11.923076923076923,True,0.800651,학교점 간 직선거리 3km 이하,3
214021474,연일초등학교,연제구,94,214021471,연신초등학교,연제구,578,20.642857142857142,False,0.9298,학교점 간 직선거리 3km 이하,4
214021474,연일초등학교,연제구,94,216021268,배산초등학교,수영구,512,20.48,False,0.990117,학교점 간 직선거리 3km 이하,5
214021474,연일초등학교,연제구,94,214021384,안민초등학교,동래구,615,21.964285714285715,False,1.088294,학교점 간 직선거리 3km 이하,6
214021474,연일초등학교,연제구,94,214021470,연서초등학교,연제구,591,19.7,False,1.092061,학교점 간 직선거리 3km 이하,7
214021474,연일초등학교,연제구,94,214021542,안진초등학교,동래구,394,21.88888888888889,False,1.206445,학교점 간 직선거리 3km 이하,8
214021474,연일초등학교,연제구,94,214021468,연산초등학교,연제구,787,20.17948717948718,False,1.232555,학교점 간 직선거리 3km 이하,9
214021474,연일초등학교,연제구,94,214021159,과정초등학교,연제구,425,20.238095238095237,False,1.383543,학교점 간 직선거리 3km 이하,10
214021474,연일초등학교,연제구,94,214021370,안남초등학교,동래구,732,22.875,False,1.386993,학교점 간 직선거리 3km 이하,11
214021474,연일초등학교,연제구,94,214021529,토현초등학교,연제구,242,17.285714285714285,False,1.524003,학교점 간 직선거리 3km 이하,12
214021474,연일초등학교,연제구,94,214021464,연미초등학교,연제구,298,16.555555555555557,False,1.541471,학교점 간 직선거리 3km 이하,13
214021474,연일초등학교,연제구,94,214021476,연제초등학교,연제구,435,19.772727272727273,False,1.60218,학교점 간 직선거리 3km 이하,14
214021474,연일초등학교,연제구,94,214021199,낙민초등학교,동래구,589,21.035714285714285,False,1.797501,학교점 간 직선거리 3km 이하,15
214021474,연일초등학교,연제구,94,216021304,수미초등학교,수영구,399,19.0,False,1.881596,학교점 간 직선거리 3km 이하,16
214021474,연일초등학교,연제구,94,213021448,양동초등학교,부산진구,974,23.75609756097561,False,1.93461,학교점 간 직선거리 3km 이하,17
214021474,연일초등학교,연제구,94,216021196,망미초등학교,수영구,386,18.38095238095238,False,2.016852,학교점 간 직선거리 3km 이하,18
214021474,연일초등학교,연제구,94,214021379,안락초등학교,동래구,187,15.583333333333334,True,2.090864,학교점 간 직선거리 3km 이하,19
214021474,연일초등학교,연제구,94,214021158,거학초등학교,연제구,543,21.72,False,2.237727,학교점 간 직선거리 3km 이하,20
214021474,연일초등학교,연제구,94,216021570,송수초등학교,해운대구,850,22.36842105263158,False,2.255394,학교점 간 직선거리 3km 이하,21
214021474,연일초등학교,연제구,94,214021361,수안초등학교,동래구,166,13.833333333333334,True,2.256592,학교점 간 직선거리 3km 이하,22
214021474,연일초등학교,연제구,94,214021226,내성초등학교,동래구,107,11.88888888888889,True,2.311061,학교점 간 직선거리 3km 이하,23
214021474,연일초등학교,연제구,94,214021514,충렬초등학교,동래구,94,13.428571428571429,True,2.320376,학교점 간 직선거리 3km 이하,24
214021474,연일초등학교,연제구,94,216021571,센텀초등학교,해운대구,1472,26.285714285714285,False,2.43918,학교점 간 직선거리 3km 이하,25
214021474,연일초등학교,연제구,94,213021460,양정초등학교,부산진구,776,18.926829268292682,False,2.506254,학교점 간 직선거리 3km 이하,26
214021474,연일초등학교,연제구,94,216021316,수영초등학교,수영구,680,21.93548387096774,False,2.576279,학교점 간 직선거리 3km 이하,27
214021474,연일초등학교,연제구,94,214021183,남문초등학교,연제구,1061,25.261904761904763,False,2.602595,학교점 간 직선거리 3km 이하,28
214021474,연일초등학교,연제구,94,216021328,신재초등학교,해운대구,303,17.823529411764707,False,2.62319,학교점 간 직선거리 3km 이하,29
214021474,연일초등학교,연제구,94,216021021,반안초등학교,해운대구,516,20.64,False,2.62523,학교점 간 직선거리 3km 이하,30
214021474,연일초등학교,연제구,94,214021156,거제초등학교,연제구,803,22.942857142857143,False,2.633673,학교점 간 직선거리 3km 이하,31
214021474,연일초등학교,연제구,94,214021298,명장초등학교,동래구,339,18.833333333333332,False,2.651399,학교점 간 직선거리 3km 이하,32
214021474,연일초등학교,연제구,94,214021271,명동초등학교,동래구,454,19.73913043478261,False,2.763142,학교점 간 직선거리 3km 이하,33
214021474,연일초등학교,연제구,94,216021412,장산초등학교,해운대구,701,22.612903225806452,False,2.812041,학교점 간 직선거리 3km 이하,34
214021474,연일초등학교,연제구,94,214021388,여고초등학교,동래구,1038,28.054054054054053,False,2.845921,학교점 간 직선거리 3km 이하,35
214021474,연일초등학교,연제구,94,214021280,명륜초등학교,동래구,1110,25.227272727272727,False,2.856685,학교점 간 직선거리 3km 이하,36
214021474,연일초등학교,연제구,94,214021517,창신초등학교,연제구,1621,26.14516129032258,False,2.85726,학교점 간 직선거리 3km 이하,37
214021474,연일초등학교,연제구,94,216021436,재송초등학교,해운대구,336,17.68421052631579,False,2.953737,학교점 간 직선거리 3km 이하,38
214021474,연일초등학교,연제구,94,214021214,미남초등학교,동래구,266,17.733333333333334,False,2.977356,학교점 간 직선거리 3km 이하,39
212021111,남항초등학교,영도구,158,212021220,대평초등학교,영도구,209,19.0,True,0.577382,학교점 간 직선거리 3km 이하,1
212021111,남항초등학교,영도구,158,212021412,영도초등학교,영도구,224,16.0,True,0.770248,학교점 간 직선거리 3km 이하,2
212021111,남항초등학교,영도구,158,212021204,대교초등학교,영도구,366,19.263157894736842,False,1.246994,학교점 간 직선거리 3km 이하,3
212021111,남항초등학교,영도구,158,212021284,봉학초등학교,영도구,143,14.3,True,1.706591,학교점 간 직선거리 3km 이하,4
212021111,남항초등학교,영도구,158,212021500,청학초등학교,영도구,151,13.727272727272727,True,1.831452,학교점 간 직선거리 3km 이하,5
212021111,남항초등학교,영도구,158,212021156,남부민초등학교,서구,90,12.857142857142858,True,1.914414,학교점 간 직선거리 3km 이하,6
212021111,남항초등학교,영도구,158,212021280,봉삼초등학교,영도구,30,4.285714285714286,True,2.114442,학교점 간 직선거리 3km 이하,7
212021111,남항초등학교,영도구,158,212021456,절영초등학교,영도구,59,8.428571428571429,True,2.176587,학교점 간 직선거리 3km 이하,8
212021111,남항초등학교,영도구,158,212021324,상리초등학교,영도구,106,15.142857142857142,True,2.186342,학교점 간 직선거리 3km 이하,9
212021111,남항초등학교,영도구,158,212021492,청동초등학교,영도구,407,19.38095238095238,False,2.265736,학교점 간 직선거리 3km 이하,10
212021111,남항초등학교,영도구,158,212021484,천마초등학교,서구,84,10.5,True,2.28187,학교점 간 직선거리 3km 이하,11
212021111,남항초등학교,영도구,158,212021348,송도초등학교,서구,501,18.555555555555557,False,2.53958,학교점 간 직선거리 3km 이하,12
212021111,남항초등학교,영도구,158,212021287,광일초등학교,중구,203,16.916666666666668,True,2.561123,학교점 간 직선거리 3km 이하,13
212021111,남항초등학교,영도구,158,212021532,토성초등학교,서구,401,19.095238095238095,False,2.637322,학교점 간 직선거리 3km 이하,14
212021111,남항초등학교,영도구,158,212021460,중리초등학교,영도구,486,20.25,False,2.684585,학교점 간 직선거리 3km 이하,15
212021111,남항초등학교,영도구,158,212021236,동삼초등학교,영도구,421,22.157894736842106,False,2.801692,학교점 간 직선거리 3km 이하,16
212021220,대평초등학교,영도구,209,212021111,남항초등학교,영도구,158,14.363636363636363,True,0.577382,학교점 간 직선거리 3km 이하,1
212021220,대평초등학교,영도구,209,212021412,영도초등학교,영도구,224,16.0,True,0.727965,학교점 간 직선거리 3km 이하,2
212021220,대평초등학교,영도구,209,212021204,대교초등학교,영도구,366,19.263157894736842,False,1.011904,학교점 간 직선거리 3km 이하,3
212021220,대평초등학교,영도구,209,212021156,남부민초등학교,서구,90,12.857142857142858,True,1.433894,학교점 간 직선거리 3km 이하,4
212021220,대평초등학교,영도구,209,212021284,봉학초등학교,영도구,143,14.3,True,1.718769,학교점 간 직선거리 3km 이하,5
212021220,대평초등학교,영도구,209,212021500,청학초등학교,영도구,151,13.727272727272727,True,1.983578,학교점 간 직선거리 3km 이하,6
212021220,대평초등학교,영도구,209,212021484,천마초등학교,서구,84,10.5,True,1.994161,학교점 간 직선거리 3km 이하,7
212021220,대평초등학교,영도구,209,212021287,광일초등학교,중구,203,16.916666666666668,True,2.005114,학교점 간 직선거리 3km 이하,8
212021220,대평초등학교,영도구,209,212021532,토성초등학교,서구,401,19.095238095238095,False,2.065516,학교점 간 직선거리 3km 이하,9
212021220,대평초등학교,영도구,209,212021348,송도초등학교,서구,501,18.555555555555557,False,2.319521,학교점 간 직선거리 3km 이하,10
212021220,대평초등학교,영도구,209,212021286,보수초등학교,중구,154,12.833333333333334,True,2.453939,학교점 간 직선거리 3km 이하,11
212021220,대평초등학교,영도구,209,212021404,아미초등학교,서구,31,4.428571428571429,True,2.464449,학교점 간 직선거리 3km 이하,12
212021220,대평초등학교,영도구,209,212021492,청동초등학교,영도구,407,19.38095238095238,False,2.59835,학교점 간 직선거리 3km 이하,13
212021220,대평초등학교,영도구,209,212021324,상리초등학교,영도구,106,15.142857142857142,True,2.602144,학교점 간 직선거리 3km 이하,14
212021220,대평초등학교,영도구,209,212021280,봉삼초등학교,영도구,30,4.285714285714286,True,2.663744,학교점 간 직선거리 3km 이하,15
212021220,대평초등학교,영도구,209,212021288,봉래초등학교,중구,171,14.25,True,2.665375,학교점 간 직선거리 3km 이하,16
212021220,대평초등학교,영도구,209,212021292,부민초등학교,서구,574,20.5,False,2.679145,학교점 간 직선거리 3km 이하,17
212021220,대평초등학교,영도구,209,212021456,절영초등학교,영도구,59,8.428571428571429,True,2.739079,학교점 간 직선거리 3km 이하,18
212021220,대평초등학교,영도구,209,212021556,화랑초등학교,서구,171,14.25,True,2.844646,학교점 간 직선거리 3km 이하,19
212021220,대평초등학교,영도구,209,212021116,감천초등학교,사하구,99,12.375,True,2.943029,학교점 간 직선거리 3km 이하,20
212021280,봉삼초등학교,영도구,30,212021456,절영초등학교,영도구,59,8.428571428571429,True,0.217089,학교점 간 직선거리 3km 이하,1
212021280,봉삼초등학교,영도구,30,212021460,중리초등학교,영도구,486,20.25,False,0.603392,학교점 간 직선거리 3km 이하,2
212021280,봉삼초등학교,영도구,30,212021236,동삼초등학교,영도구,421,22.157894736842106,False,1.058348,학교점 간 직선거리 3km 이하,3
212021280,봉삼초등학교,영도구,30,212021324,상리초등학교,영도구,106,15.142857142857142,True,1.069858,학교점 간 직선거리 3km 이하,4
212021280,봉삼초등학교,영도구,30,212021492,청동초등학교,영도구,407,19.38095238095238,False,1.518526,학교점 간 직선거리 3km 이하,5
212021280,봉삼초등학교,영도구,30,212021524,태종대초등학교,영도구,105,15.0,True,1.89841,학교점 간 직선거리 3km 이하,6
212021280,봉삼초등학교,영도구,30,212021500,청학초등학교,영도구,151,13.727272727272727,True,2.078089,학교점 간 직선거리 3km 이하,7
212021280,봉삼초등학교,영도구,30,212021111,남항초등학교,영도구,158,14.363636363636363,True,2.114442,학교점 간 직선거리 3km 이하,8
212021280,봉삼초등학교,영도구,30,212021412,영도초등학교,영도구,224,16.0,True,2.328125,학교점 간 직선거리 3km 이하,9
212021280,봉삼초등학교,영도구,30,212021284,봉학초등학교,영도구,143,14.3,True,2.432979,학교점 간 직선거리 3km 이하,10
212021280,봉삼초등학교,영도구,30,212021220,대평초등학교,영도구,209,19.0,True,2.663744,학교점 간 직선거리 3km 이하,11
212021280,봉삼초등학교,영도구,30,212021204,대교초등학교,영도구,366,19.263157894736842,False,2.745758,학교점 간 직선거리 3km 이하,12
212021284,봉학초등학교,영도구,143,212021500,청학초등학교,영도구,151,13.727272727272727,True,0.484537,학교점 간 직선거리 3km 이하,1
212021284,봉학초등학교,영도구,143,212021204,대교초등학교,영도구,366,19.263157894736842,False,0.850161,학교점 간 직선거리 3km 이하,2
212021284,봉학초등학교,영도구,143,212021412,영도초등학교,영도구,224,16.0,True,1.002548,학교점 간 직선거리 3km 이하,3
212021284,봉학초등학교,영도구,143,212021492,청동초등학교,영도구,407,19.38095238095238,False,1.394571,학교점 간 직선거리 3km 이하,4
212021284,봉학초등학교,영도구,143,212021324,상리초등학교,영도구,106,15.142857142857142,True,1.688536,학교점 간 직선거리 3km 이하,5
212021284,봉학초등학교,영도구,143,212021111,남항초등학교,영도구,158,14.363636363636363,True,1.706591,학교점 간 직선거리 3km 이하,6
212021284,봉학초등학교,영도구,143,212021220,대평초등학교,영도구,209,19.0,True,1.718769,학교점 간 직선거리 3km 이하,7
212021284,봉학초등학교,영도구,143,212021236,동삼초등학교,영도구,421,22.157894736842106,False,2.423717,학교점 간 직선거리 3km 이하,8
212021284,봉학초등학교,영도구,143,212021280,봉삼초등학교,영도구,30,4.285714285714286,True,2.432979,학교점 간 직선거리 3km 이하,9
212021284,봉학초등학교,영도구,143,212021287,광일초등학교,중구,203,16.916666666666668,True,2.480843,학교점 간 직선거리 3km 이하,10
212021284,봉학초등학교,영도구,143,212021288,봉래초등학교,중구,171,14.25,True,2.499086,학교점 간 직선거리 3km 이하,11
212021284,봉학초등학교,영도구,143,212021456,절영초등학교,영도구,59,8.428571428571429,True,2.618133,학교점 간 직선거리 3km 이하,12
212021284,봉학초등학교,영도구,143,212021460,중리초등학교,영도구,486,20.25,False,2.742973,학교점 간 직선거리 3km 이하,13
212021284,봉학초등학교,영도구,143,213021058,초량초등학교,동구,185,14.23076923076923,True,2.814049,학교점 간 직선거리 3km 이하,14
212021284,봉학초등학교,영도구,143,212021156,남부민초등학교,서구,90,12.857142857142858,True,2.968843,학교점 간 직선거리 3km 이하,15
212021324,상리초등학교,영도구,106,212021492,청동초등학교,영도구,407,19.38095238095238,False,0.458225,학교점 간 직선거리 3km 이하,1
212021324,상리초등학교,영도구,106,212021236,동삼초등학교,영도구,421,22.157894736842106,False,0.744463,학교점 간 직선거리 3km 이하,2
212021324,상리초등학교,영도구,106,212021280,봉삼초등학교,영도구,30,4.285714285714286,True,1.069858,학교점 간 직선거리 3km 이하,3
212021324,상리초등학교,영도구,106,212021460,중리초등학교,영도구,486,20.25,False,1.123665,학교점 간 직선거리 3km 이하,4
212021324,상리초등학교,영도구,106,212021500,청학초등학교,영도구,151,13.727272727272727,True,1.233387,학교점 간 직선거리 3km 이하,5
212021324,상리초등학교,영도구,106,212021456,절영초등학교,영도구,59,8.428571428571429,True,1.286667,학교점 간 직선거리 3km 이하,6
212021324,상리초등학교,영도구,106,212021284,봉학초등학교,영도구,143,14.3,True,1.688536,학교점 간 직선거리 3km 이하,7
212021324,상리초등학교,영도구,106,212021412,영도초등학교,영도구,224,16.0,True,2.0214,학교점 간 직선거리 3km 이하,8
212021324,상리초등학교,영도구,106,212021111,남항초등학교,영도구,158,14.363636363636363,True,2.186342,학교점 간 직선거리 3km 이하,9
212021324,상리초등학교,영도구,106,212021204,대교초등학교,영도구,366,19.263157894736842,False,2.279253,학교점 간 직선거리 3km 이하,10
212021324,상리초등학교,영도구,106,212021524,태종대초등학교,영도구,105,15.0,True,2.451971,학교점 간 직선거리 3km 이하,11
212021324,상리초등학교,영도구,106,212021220,대평초등학교,영도구,209,19.0,True,2.602144,학교점 간 직선거리 3km 이하,12
212021412,영도초등학교,영도구,224,212021204,대교초등학교,영도구,366,19.263157894736842,False,0.508781,학교점 간 직선거리 3km 이하,1
212021412,영도초등학교,영도구,224,212021220,대평초등학교,영도구,209,19.0,True,0.727965,학교점 간 직선거리 3km 이하,2
212021412,영도초등학교,영도구,224,212021111,남항초등학교,영도구,158,14.363636363636363,True,0.770248,학교점 간 직선거리 3km 이하,3
212021412,영도초등학교,영도구,224,212021284,봉학초등학교,영도구,143,14.3,True,1.002548,학교점 간 직선거리 3km 이하,4
212021412,영도초등학교,영도구,224,212021500,청학초등학교,영도구,151,13.727272727272727,True,1.259597,학교점 간 직선거리 3km 이하,5
212021412,영도초등학교,영도구,224,212021492,청동초등학교,영도구,407,19.38095238095238,False,1.941541,학교점 간 직선거리 3km 이하,6
212021412,영도초등학교,영도구,224,212021324,상리초등학교,영도구,106,15.142857142857142,True,2.0214,학교점 간 직선거리 3km 이하,7
212021412,영도초등학교,영도구,224,212021156,남부민초등학교,서구,90,12.857142857142858,True,2.088815,학교점 간 직선거리 3km 이하,8
212021412,영도초등학교,영도구,224,212021287,광일초등학교,중구,203,16.916666666666668,True,2.145196,학교점 간 직선거리 3km 이하,9
212021412,영도초등학교,영도구,224,212021280,봉삼초등학교,영도구,30,4.285714285714286,True,2.328125,학교점 간 직선거리 3km 이하,10
212021412,영도초등학교,영도구,224,212021456,절영초등학교,영도구,59,8.428571428571429,True,2.453232,학교점 간 직선거리 3km 이하,11
212021412,영도초등학교,영도구,224,212021532,토성초등학교,서구,401,19.095238095238095,False,2.489258,학교점 간 직선거리 3km 이하,12
212021412,영도초등학교,영도구,224,212021288,봉래초등학교,중구,171,14.25,True,2.552613,학교점 간 직선거리 3km 이하,13
212021412,영도초등학교,영도구,224,212021286,보수초등학교,중구,154,12.833333333333334,True,2.675348,학교점 간 직선거리 3km 이하,14
212021412,영도초등학교,영도구,224,212021484,천마초등학교,서구,84,10.5,True,2.720702,학교점 간 직선거리 3km 이하,15
212021412,영도초등학교,영도구,224,212021236,동삼초등학교,영도구,421,22.157894736842106,False,2.736707,학교점 간 직선거리 3km 이하,16
212021412,영도초등학교,영도구,224,212021460,중리초등학교,영도구,486,20.25,False,2.812509,학교점 간 직선거리 3km 이하,17
212021412,영도초등학교,영도구,224,212021404,아미초등학교,서구,31,4.428571428571429,True,2.954407,학교점 간 직선거리 3km 이하,18
212021412,영도초등학교,영도구,224,212021292,부민초등학교,서구,574,20.5,False,2.973936,학교점 간 직선거리 3km 이하,19
212021412,영도초등학교,영도구,224,213021058,초량초등학교,동구,185,14.23076923076923,True,2.979414,학교점 간 직선거리 3km 이하,20
212021456,절영초등학교,영도구,59,212021280,봉삼초등학교,영도구,30,4.285714285714286,True,0.217089,학교점 간 직선거리 3km 이하,1
212021456,절영초등학교,영도구,59,212021460,중리초등학교,영도구,486,20.25,False,0.668375,학교점 간 직선거리 3km 이하,2
212021456,절영초등학교,영도구,59,212021236,동삼초등학교,영도구,421,22.157894736842106,False,1.223512,학교점 간 직선거리 3km 이하,3
212021456,절영초등학교,영도구,59,212021324,상리초등학교,영도구,106,15.142857142857142,True,1.286667,학교점 간 직선거리 3km 이하,4
212021456,절영초등학교,영도구,59,212021492,청동초등학교,영도구,407,19.38095238095238,False,1.735586,학교점 간 직선거리 3km 이하,5
212021456,절영초등학교,영도구,59,212021524,태종대초등학교,영도구,105,15.0,True,1.830689,학교점 간 직선거리 3km 이하,6
212021456,절영초등학교,영도구,59,212021111,남항초등학교,영도구,158,14.363636363636363,True,2.176587,학교점 간 직선거리 3km 이하,7
212021456,절영초등학교,영도구,59,212021500,청학초등학교,영도구,151,13.727272727272727,True,2.2776,학교점 간 직선거리 3km 이하,8
212021456,절영초등학교,영도구,59,212021412,영도초등학교,영도구,224,16.0,True,2.453232,학교점 간 직선거리 3km 이하,9
212021456,절영초등학교,영도구,59,212021284,봉학초등학교,영도구,143,14.3,True,2.618133,학교점 간 직선거리 3km 이하,10
212021456,절영초등학교,영도구,59,212021220,대평초등학교,영도구,209,19.0,True,2.739079,학교점 간 직선거리 3km 이하,11
212021456,절영초등학교,영도구,59,212021204,대교초등학교,영도구,366,19.263157894736842,False,2.889049,학교점 간 직선거리 3km 이하,12
212021500,청학초등학교,영도구,151,212021284,봉학초등학교,영도구,143,14.3,True,0.484537,학교점 간 직선거리 3km 이하,1
212021500,청학초등학교,영도구,151,212021492,청동초등학교,영도구,407,19.38095238095238,False,0.911719,학교점 간 직선거리 3km 이하,2
212021500,청학초등학교,영도구,151,212021324,상리초등학교,영도구,106,15.142857142857142,True,1.233387,학교점 간 직선거리 3km 이하,3
212021500,청학초등학교,영도구,151,212021412,영도초등학교,영도구,224,16.0,True,1.259597,학교점 간 직선거리 3km 이하,4
212021500,청학초등학교,영도구,151,212021204,대교초등학교,영도구,366,19.263157894736842,False,1.265443,학교점 간 직선거리 3km 이하,5
212021500,청학초등학교,영도구,151,212021111,남항초등학교,영도구,158,14.363636363636363,True,1.831452,학교점 간 직선거리 3km 이하,6
212021500,청학초등학교,영도구,151,212021236,동삼초등학교,영도구,421,22.157894736842106,False,1.956325,학교점 간 직선거리 3km 이하,7
212021500,청학초등학교,영도구,151,212021220,대평초등학교,영도구,209,19.0,True,1.983578,학교점 간 직선거리 3km 이하,8
212021500,청학초등학교,영도구,151,212021280,봉삼초등학교,영도구,30,4.285714285714286,True,2.078089,학교점 간 직선거리 3km 이하,9
212021500,청학초등학교,영도구,151,212021456,절영초등학교,영도구,59,8.428571428571429,True,2.2776,학교점 간 직선거리 3km 이하,10
212021500,청학초등학교,영도구,151,212021460,중리초등학교,영도구,486,20.25,False,2.32337,학교점 간 직선거리 3km 이하,11
212021500,청학초등학교,영도구,151,212021287,광일초등학교,중구,203,16.916666666666668,True,2.95917,학교점 간 직선거리 3km 이하,12
212021500,청학초등학교,영도구,151,212021288,봉래초등학교,중구,171,14.25,True,2.974023,학교점 간 직선거리 3km 이하,13
212021524,태종대초등학교,영도구,105,212021460,중리초등학교,영도구,486,20.25,False,1.402307,학교점 간 직선거리 3km 이하,1
212021524,태종대초등학교,영도구,105,212021236,동삼초등학교,영도구,421,22.157894736842106,False,1.779164,학교점 간 직선거리 3km 이하,2
212021524,태종대초등학교,영도구,105,212021456,절영초등학교,영도구,59,8.428571428571429,True,1.830689,학교점 간 직선거리 3km 이하,3
212021524,태종대초등학교,영도구,105,212021280,봉삼초등학교,영도구,30,4.285714285714286,True,1.89841,학교점 간 직선거리 3km 이하,4
212021524,태종대초등학교,영도구,105,212021324,상리초등학교,영도구,106,15.142857142857142,True,2.451971,학교점 간 직선거리 3km 이하,5
212021524,태종대초등학교,영도구,105,212021492,청동초등학교,영도구,407,19.38095238095238,False,2.845803,학교점 간 직선거리 3km 이하,6
212021287,광일초등학교,중구,203,212021286,보수초등학교,중구,154,12.833333333333334,True,0.562151,학교점 간 직선거리 3km 이하,1
212021287,광일초등학교,중구,203,212021292,부민초등학교,서구,574,20.5,False,0.93109,학교점 간 직선거리 3km 이하,2
212021287,광일초등학교,중구,203,212021532,토성초등학교,서구,401,19.095238095238095,False,0.94305,학교점 간 직선거리 3km 이하,3
212021287,광일초등학교,중구,203,212021288,봉래초등학교,중구,171,14.25,True,0.972261,학교점 간 직선거리 3km 이하,4
212021287,광일초등학교,중구,203,212021556,화랑초등학교,서구,171,14.25,True,0.973179,학교점 간 직선거리 3km 이하,5
212021287,광일초등학교,중구,203,212021404,아미초등학교,서구,31,4.428571428571429,True,1.424396,학교점 간 직선거리 3km 이하,6
212021287,광일초등학교,중구,203,213021058,초량초등학교,동구,185,14.23076923076923,True,1.427885,학교점 간 직선거리 3km 이하,7
212021287,광일초등학교,중구,203,212021244,동신초등학교,서구,288,19.2,False,1.563968,학교점 간 직선거리 3km 이하,8
212021287,광일초등학교,중구,203,212021156,남부민초등학교,서구,90,12.857142857142858,True,1.724373,학교점 간 직선거리 3km 이하,9
212021287,광일초등학교,중구,203,212021204,대교초등학교,영도구,366,19.263157894736842,False,1.78124,학교점 간 직선거리 3km 이하,10
212021287,광일초등학교,중구,203,212021220,대평초등학교,영도구,209,19.0,True,2.005114,학교점 간 직선거리 3km 이하,11
212021287,광일초등학교,중구,203,212021212,대신초등학교,서구,732,23.612903225806452,False,2.130938,학교점 간 직선거리 3km 이하,12
212021287,광일초등학교,중구,203,212021412,영도초등학교,영도구,224,16.0,True,2.145196,학교점 간 직선거리 3km 이하,13
212021287,광일초등학교,중구,203,213021175,동일중앙초등학교,동구,898,22.45,False,2.362448,학교점 간 직선거리 3km 이하,14
212021287,광일초등학교,중구,203,212021132,구덕초등학교,서구,422,20.095238095238095,False,2.410128,학교점 간 직선거리 3km 이하,15
212021287,광일초등학교,중구,203,212021372,승학초등학교,사하구,205,17.083333333333332,True,2.43107,학교점 간 직선거리 3km 이하,16
212021287,광일초등학교,중구,203,212021284,봉학초등학교,영도구,143,14.3,True,2.480843,학교점 간 직선거리 3km 이하,17
212021287,광일초등학교,중구,203,212021111,남항초등학교,영도구,158,14.363636363636363,True,2.561123,학교점 간 직선거리 3km 이하,18
212021287,광일초등학교,중구,203,212021484,천마초등학교,서구,84,10.5,True,2.696846,학교점 간 직선거리 3km 이하,19
212021287,광일초등학교,중구,203,212021124,괴정초등학교,사하구,523,20.115384615384617,False,2.74439,학교점 간 직선거리 3km 이하,20
212021287,광일초등학교,중구,203,212021332,서천초등학교,사하구,129,14.333333333333334,True,2.914156,학교점 간 직선거리 3km 이하,21
